value,id,href,title
4.88830661774,HYZ5FpbYIz4,https://www.youtube.com/watch?v=HYZ5FpbYIz4,Liquit Walker - Deutschrapkanakke (prod. Joshimixu)
4.8881893158,359FLCE26xc,https://www.youtube.com/watch?v=359FLCE26xc,"Azzi Memo - AMNEZIA (prod. von SOTT, Veteran & Zeeko) [Official HD Video]"
4.88816738129,3Jdrl0mNvAw,https://www.youtube.com/watch?v=3Jdrl0mNvAw,MARVIN GAME - KLEINE (FEAT. BAUSA) // prod. by morten (Official Video 2017) / ALBUM OUT NOW
4.88815593719,85Zhk0hKnvQ,https://www.youtube.com/watch?v=85Zhk0hKnvQ,Blumentopf feat. Pohlmann 2012 - Bin dann mal weg
4.88813304901,BQF6McRWIrc,https://www.youtube.com/watch?v=BQF6McRWIrc,Travie McCoy feat. Sia - Golden (Official Music Video)
4.88806772232,u7O5iItogOk,https://www.youtube.com/watch?v=u7O5iItogOk,SIDO - Strassenjunge (OFFICIAL VIDEO) 'Ich' Album (HITBOX)
4.88796758652,-a0sezJxuSk,https://www.youtube.com/watch?v=-a0sezJxuSk,Cro - Intro - Meine Musik Mixtape
4.88793706894,teGGqV0Ukm4,https://www.youtube.com/watch?v=teGGqV0Ukm4,Nazar feat. Raf 3.0. - Farben Des Lebens (16BARS.TV Videopremiere)
4.88792514801,UKnkc-4ZzEU,https://www.youtube.com/watch?v=UKnkc-4ZzEU,Dame - 12 Millionen [WoW Song]
4.8879160881,LXQTeT1HxgM,https://www.youtube.com/watch?v=LXQTeT1HxgM,Kool Savas - Denn ein Bello kommt selten allein - John Bello Story 3 - Album - Track 01
4.88788223267,D2t18GNVvJg,https://www.youtube.com/watch?v=D2t18GNVvJg,Veysel - AUDIOVISUELL (produziert von Deha) (Official HD Video)
4.88787555695,bF4TmtNwM_4,https://www.youtube.com/watch?v=bF4TmtNwM_4,K.I.Z. - Das Kannibalenlied
4.88786745071,gKkqut2DmJs,https://www.youtube.com/watch?v=gKkqut2DmJs,Majoe & Jasko feat. Ramsi Aliani ANGST VOR DEM TAG  [  prod. by JUH-DEE ]  official Video
4.88786697388,TszAbKNi4qc,https://www.youtube.com/watch?v=TszAbKNi4qc,ESTIKAY - Egal was Du machst // prod. by SiNCH & Victor Flowers
4.88781118393,yiWd14IoN2Y,https://www.youtube.com/watch?v=yiWd14IoN2Y,Samy Deluxe - Weck mich auf
4.88770580292,dAhflQ24-6s,https://www.youtube.com/watch?v=dAhflQ24-6s,Kollegah - Rotlichtmassaker (feat. SunDiego)
4.88769245148,6n6Oeo2M7_U,https://www.youtube.com/watch?v=6n6Oeo2M7_U,Manuellsen - Friedhof der Kuscheltiere (feat. AZAD) [produziert von GEE Futuristic & Bjet]
4.88765716553,bC5XLsGcvWs,https://www.youtube.com/watch?v=bC5XLsGcvWs,curlyman feat. Crack Ignaz - Wake & Bake [JUICE Premiere]
4.88761806488,Veox6tRf52Q,https://www.youtube.com/watch?v=Veox6tRf52Q,DARDAN - EY BRA [prod. by ZDOT]
4.88760614395,UDI6vy72htQ,https://www.youtube.com/watch?v=UDI6vy72htQ,NAZAR - RAPBEEF
4.8876042366,__E-em9qNRA,https://www.youtube.com/watch?v=__E-em9qNRA,Miami Yacine // Club M.Y (2016)
4.88756752014,lO7R6FWqBJs,https://www.youtube.com/watch?v=lO7R6FWqBJs,Herzog - Gott sei Junk (produziert von 86kiloherz)
4.88750743866,aTVpBWsVBVs,https://www.youtube.com/watch?v=aTVpBWsVBVs,Megaloh - HipHop // JUICE Exclusive
4.88747501373,6rbCYqBG2eY,https://www.youtube.com/watch?v=6rbCYqBG2eY,Eko Fresh - Victory Remix
4.88744592667,LR1je4c-k1A,https://www.youtube.com/watch?v=LR1je4c-k1A,Chakuza - Wunderland
4.88740873337,KfWyo2mqXnw,https://www.youtube.com/watch?v=KfWyo2mqXnw,Fettes Brot - Nordisch by Nature (Official)
4.88740730286,yfqBpBa1a6Y,https://www.youtube.com/watch?v=yfqBpBa1a6Y,Gio feat. Das W - Scheiß drauf!
4.88737630844,a7ufNWQB4F4,https://www.youtube.com/watch?v=a7ufNWQB4F4,Blasterjaxx & DBSTF feat. Ryder - Beautiful World (Official Video HD)
4.88737297058,mzgp20QVfvg,https://www.youtube.com/watch?v=mzgp20QVfvg,PA Sports feat. Moe Phoenix - Schick mir ein Zeichen (16BARS.TV Videopremiere)
4.88732385635,haeVLlaPFEs,https://www.youtube.com/watch?v=haeVLlaPFEs,SVABA ORTAK - Samuraiz&Ninjaz feat. MANIJAK & PINKI D. ORTAK [prod. by DONI BALKAN]
4.88725185394,HT4xaZakYZI,https://www.youtube.com/watch?v=HT4xaZakYZI,Jumpa feat. Chima Ede - Balkon (16BARS.TV PREMIERE)
4.8871383667,wbZconWUIFg,https://www.youtube.com/watch?v=wbZconWUIFg,LUCIANO - JÄGER (official video | Skaf Films | prod. Xavier Jordan)
4.88712501526,HmDLxtB0Qyo,https://www.youtube.com/watch?v=HmDLxtB0Qyo,Marz feat. Kamp - Eine Liebe für (prod. by Kova) // JUICE Premiere
4.88711833954,N2kHBsf_8xg,https://www.youtube.com/watch?v=N2kHBsf_8xg,Crack Ignaz - Swah (Official Video)
4.88711595535,-1NySWgJwRk,https://www.youtube.com/watch?v=-1NySWgJwRk,Kollegah - Ghettoworkout (Bodybuilding Motivation Freetrack) (Prod. by Hookbeats & Phil Fanatic)
4.88710832596,k3YQjKYQHAA,https://www.youtube.com/watch?v=k3YQjKYQHAA,Cro - Super gelaunt ft. DaJuan - Meine Musik Mixtape
4.88701152802,-O4AJVd6ZFE,https://www.youtube.com/watch?v=-O4AJVd6ZFE,Danger Dan - Ölsardinenindustrie (Antilopen Gang)
4.88700294495,movtG_H2jy4,https://www.youtube.com/watch?v=movtG_H2jy4,"Veysel - WAS DER KLEINE SAGT (prod. von Fonty) [Official HD Video] | ""Audiovisuell"" VÖ: 17.10.2014"
4.88688230515,xNvoonWebZU,https://www.youtube.com/watch?v=xNvoonWebZU,GENETIKK - Achter Tag / Dago (Official HD Video)
4.88676023483,Dx0MGYe4jR4,https://www.youtube.com/watch?v=Dx0MGYe4jR4,Kraftklub - Schüsse in die Luft (official video)
4.88672018051,Fg94VTvCYfE,https://www.youtube.com/watch?v=Fg94VTvCYfE,OG Keemo - Rigor Mortis (prod. by Funkvater Frank & Cycris Visyn) // JUICE Premiere
4.88669538498,qV78r-6V0EA,https://www.youtube.com/watch?v=qV78r-6V0EA,Chakuza - Halt deine Fresse
4.88661956787,6d6atHqGvmQ,https://www.youtube.com/watch?v=6d6atHqGvmQ,Psaiko.Dino feat. Eko Fresh & DCVDNS - #hangster // Street Video / JUICE Premiere
4.88661956787,_2RcgBC6k6U,https://www.youtube.com/watch?v=_2RcgBC6k6U,PTK - Blutgruppe Hass // Hunger (prod. von 86kiloherz)
4.88657617569,vuf72A9LrJ8,https://www.youtube.com/watch?v=vuf72A9LrJ8,Eko Fresh - Mein Name ist...
4.88656711578,m6fA5PWqz6g,https://www.youtube.com/watch?v=m6fA5PWqz6g,"Claudio Esposito ""Mädchen vor der Einfahrt"" (Bosnien, Sarajevo 2013)"
4.88653278351,c-weHQS2Rd0,https://www.youtube.com/watch?v=c-weHQS2Rd0,Prinz Pi feat. Kamp - Achse des Schönen (Narkose) [JUICE Premiere]
4.886510849,-AJoJ-ggiKI,https://www.youtube.com/watch?v=-AJoJ-ggiKI,LX & Maxwell feat. Gzuz - HaifischNikez (Jambeatz)
4.88647270203,B0wI3F1jLzg,https://www.youtube.com/watch?v=B0wI3F1jLzg,JokA feat. Katja Ebstein - Wunder Gibt Es Immer Wieder (16bars.de Videopremiere)
4.88646173477,sQNJMInPXjA,https://www.youtube.com/watch?v=sQNJMInPXjA,METRICKZ - DURCH DIE STADT
4.88637542725,HJ7j896MLWw,https://www.youtube.com/watch?v=HJ7j896MLWw,MC Bilal - Arm & reich (Official Video)
4.8863568306,Cb1Mgx7O1k0,https://www.youtube.com/watch?v=Cb1Mgx7O1k0,HDF - OLEXESH HALT DIE FRESSE 06 NR 312 (OFFICIAL HD VERSION AGGROTV)
4.88635444641,38Y6cJdWzXQ,https://www.youtube.com/watch?v=38Y6cJdWzXQ,Cashmo ft. 9Mili ► HOEZ & BROZ ◄ [Official Video] prod. by Cashmo
4.88628768921,biwag64pL0I,https://www.youtube.com/watch?v=biwag64pL0I,Blumentopf 2012 - Neulich in der City
4.88620710373,PcurBodoToM,https://www.youtube.com/watch?v=PcurBodoToM,SWISS + DIE ANDERN - DIE NACHT / POGO (Offizielles Video)
4.88606977463,GFwvFxXJlqE,https://www.youtube.com/watch?v=GFwvFxXJlqE,Mike Candys feat. Clyde Taylor - Make it Home (Official Video HD)
4.88594722748,dEGvhwZncFE,https://www.youtube.com/watch?v=dEGvhwZncFE,25. Olexesh - Authentic Athletic - VORSTADT SÜD (ft. Azro)
4.88593006134,MI96cUORUFg,https://www.youtube.com/watch?v=MI96cUORUFg,Kobito&Sookee(Deine Elstern) - Augen Zu (Offizielles Musikvideo)
4.88589429855,wDiUJfJwi1w,https://www.youtube.com/watch?v=wDiUJfJwi1w,genetikk - Genau mein Kaliber
4.88586473465,S2LB4vt2_wY,https://www.youtube.com/watch?v=S2LB4vt2_wY,METRICKZ - SCHWARZER BMW
4.88586235046,JXub8xE55hQ,https://www.youtube.com/watch?v=JXub8xE55hQ,Jean-Cyrille feat. Takt32 - Schütze | prod. by CAID (16BARS.TV PREMIERE)
4.88580846786,MuI_rzcUWtU,https://www.youtube.com/watch?v=MuI_rzcUWtU,"DARDAN - ""MÁMÁ"" prod. Kloud  (FREETRACK)"
4.88577699661,sKbXDPVCSkU,https://www.youtube.com/watch?v=sKbXDPVCSkU,Bushido - Electro Ghetto (Remix)
4.8856306076,3alY9MNxZK8,https://www.youtube.com/watch?v=3alY9MNxZK8,SDP - Klopf Klopf
4.88562345505,EEpn1JpJbNQ,https://www.youtube.com/watch?v=EEpn1JpJbNQ,"Sinan-G - AMG (Hörprobe) prod. AbsoluteBeatz ► ""FREE SINAN-G"" 26.02.2016 ◄"
4.88559961319,m3q8jakTSWs,https://www.youtube.com/watch?v=m3q8jakTSWs,Bushido feat. Saad - Berlin / Denk an mich (Live)
4.88559007645,or3UZajR6Ao,https://www.youtube.com/watch?v=or3UZajR6Ao,Kontra K - Wölfe
4.88558340073,nqwPPZaWkaU,https://www.youtube.com/watch?v=nqwPPZaWkaU,Ali As feat. MoTrip - Richtung Lichtung  // prod. by Eli (16BARS.TV PREMIERE)
4.88555669785,EMHEgXSMK2E,https://www.youtube.com/watch?v=EMHEgXSMK2E,KOOL SAVAS - 03 - UND DANN KAM ESSAH - AURA (OFFICIAL VERSION ESSAHTV)
4.88547992706,7ixFrg6Cm1E,https://www.youtube.com/watch?v=7ixFrg6Cm1E,Alligatoah - Narben (16BARS.TV PREMIERE)
4.88544368744,0e9feGpceCs,https://www.youtube.com/watch?v=0e9feGpceCs,Liquit Walker - Tausende Meilen (prod. Jumpa / Cuts: DJ Danetic) | 16BARS.TV Premiere
4.88542366028,qN9aa1nYt5Q,https://www.youtube.com/watch?v=qN9aa1nYt5Q,Kollegah - Keine neuen Freunde (prod. von Alexis Troy) (Official HD Video)
4.88534641266,1w_juNghXEY,https://www.youtube.com/watch?v=1w_juNghXEY,Rapsta - Topsecret (Official Music Video)
4.88534402847,285PWPeTzac,https://www.youtube.com/watch?v=285PWPeTzac,KC REBELL - ROTBLAUES LICHT (OFFICIAL HD VIDEO)
4.88530445099,lIH1Y-9Vc_k,https://www.youtube.com/watch?v=lIH1Y-9Vc_k,Kollegah - Imperator
4.8852891922,hKtMyCrRBuU,https://www.youtube.com/watch?v=hKtMyCrRBuU,"KOLLEGAH FEAT. MOTRIP - EINER VON MILLIONEN (ALBUM ""IMPERATOR"" OUT NOW!)"
4.88514852524,D8IzMWyur0s,https://www.youtube.com/watch?v=D8IzMWyur0s,Plusmacher feat. Olexesh & Damion Davis - Ein jeder ist Held (16BARS.TV PREMIERE)
4.88509321213,-YH7HMs9uJo,https://www.youtube.com/watch?v=-YH7HMs9uJo,"Eko Fresh feat. Summer Cem, Farid Bang & Kay One - Mach dich grade Fotze"
4.88500022888,dl0T5uEWv14,https://www.youtube.com/watch?v=dl0T5uEWv14,Kool Savas - Voldemort (Feat. Laas Unltd & Ercandize) - John Bello Story 2 bonus CD - Track 03
4.88499116898,aT_0_0ygucE,https://www.youtube.com/watch?v=aT_0_0ygucE,Jaysus - Fenster zum Hof (prod. Joshimixu) - Videopremiere
4.88498401642,aH_eGfdrshw,https://www.youtube.com/watch?v=aH_eGfdrshw,BOZ - Syrien prod. by CJToxic
4.88498401642,j4qtc1q7vNw,https://www.youtube.com/watch?v=j4qtc1q7vNw,End - Weisse Flagge III (prod. by Cris Balloo) (rappers.in-Exclusive)
4.88494062424,sN3aeihEnGs,https://www.youtube.com/watch?v=sN3aeihEnGs,"JAM - ""Was wollt ihr mir noch erzählen"" (Official Video)"
4.88492584229,iH0lmg_l3Pw,https://www.youtube.com/watch?v=iH0lmg_l3Pw,NAZAR - AN MANCHEN TAGEN
4.88492536545,vAdcXdTx6hw,https://www.youtube.com/watch?v=vAdcXdTx6hw,[Single] SemKoo ft. Svaba Ortak - Zmija (prod. Doni Balkan)
4.88483524323,fc1ysnhABjA,https://www.youtube.com/watch?v=fc1ysnhABjA,FARD - HÖR GUT ZU - BELLUM ET PAX  (OFFICIAL VIDEOCLIP)
4.88478374481,pa77LGHv4jQ,https://www.youtube.com/watch?v=pa77LGHv4jQ,KOLLEGAH - Pitbulls & AKs (prod. von Reaf) (Official HD Video)
4.88478279114,Else1xCqdN4,https://www.youtube.com/watch?v=Else1xCqdN4,Die Firma - Spiel des Lebens (Official Video)
4.8847155571,D_NWmUn4VQo,https://www.youtube.com/watch?v=D_NWmUn4VQo,Eko Fresh feat. Joko & Klaas - U-Bahn Ficker
4.8846321106,17pHE98FMn4,https://www.youtube.com/watch?v=17pHE98FMn4,AL Kareem - Frieden // prod. by morten (OfficiAL Video)
4.88462924957,VNRQB6tj9aw,https://www.youtube.com/watch?v=VNRQB6tj9aw,Eko Fresh - Mund auf ich komme (prod. by Isy B)
4.88448047638,cMTAbrGS9wI,https://www.youtube.com/watch?v=cMTAbrGS9wI,Der Plot feat. Persteasy - BattlekingZ mit großem Zett (rappers.in-Exclusive)
4.8844704628,OQPBx1xb-uY,https://www.youtube.com/watch?v=OQPBx1xb-uY,Sayonara - Promised is promised (Official Video) prod. by Jurrivh
4.88446712494,16dUZQ1kUXA,https://www.youtube.com/watch?v=16dUZQ1kUXA,01. Olexesh - Authentic Athletic - NITRO (INTRO) prod. by KD-Beatz
4.88438081741,0e1TbU1vrZ0,https://www.youtube.com/watch?v=0e1TbU1vrZ0,"Ufo361 - ""SCOTTIE PIPPEN"" (prod. von Broke Boys) [Official HD Video]"
4.88436794281,Atu6g5jy2rc,https://www.youtube.com/watch?v=Atu6g5jy2rc,KURDO - STAR  prod. by (ABAZ Beatz)
4.88423109055,rE5czjDh9hM,https://www.youtube.com/watch?v=rE5czjDh9hM,"Olexesh - SAFTIGE SCHLUHAS feat. Blut&Kasse, Crackaveli, Emok [Freetrack]"
4.88419771194,_Do_07MUcKs,https://www.youtube.com/watch?v=_Do_07MUcKs,CRACK IGNAZ - GRÜNE DÄCHER (prod. Wandl)
4.88418722153,CqOypiXIKRo,https://www.youtube.com/watch?v=CqOypiXIKRo,Fatoni & Dexter - Benjamin Button (16BARS.TV PREMIERE)
4.88407611847,HC5rd1z8F9Q,https://www.youtube.com/watch?v=HC5rd1z8F9Q,HOLY MODEE - KÄTZCHEN (OFFICIAL VIDEO)
4.88398694992,h3PY5huMoo8,https://www.youtube.com/watch?v=h3PY5huMoo8,Olexesh - HOKUS POKUS feat. Abdi (prod. von Brisk Fingaz) [Official HD Video]
4.88396930695,ZHrfNi57kNU,https://www.youtube.com/watch?v=ZHrfNi57kNU,Djin - Glücklich Unzufrieden feat. Sorgenkind (prod. Neodisco)
4.88388776779,m4-1QTNHkJc,https://www.youtube.com/watch?v=m4-1QTNHkJc,AZET - JA JA prod. by m3 (Official 4K Video)
4.88378858566,sgSKkPPV690,https://www.youtube.com/watch?v=sgSKkPPV690,FARD - REICH UND SCHÖN - INVICTUS (OFFICIAL VIDEOCLIP)
4.88369131088,bf2KVgJ_z0E,https://www.youtube.com/watch?v=bf2KVgJ_z0E,Morlockk Dilemma - Fieber feat. Choleriker (Circus Maximus)
4.88365650177,tEaG-qJicNs,https://www.youtube.com/watch?v=tEaG-qJicNs,EstA ft. McTwist - DAS SIND WIR (EstAtainment BONUSSONG)
4.88365077972,d7mLszuN-Lo,https://www.youtube.com/watch?v=d7mLszuN-Lo,Gio feat. Maylen - Auf einmal (Mit Songtext)
4.88359260559,IUSJPMJcJPQ,https://www.youtube.com/watch?v=IUSJPMJcJPQ,TOMCRAFT FEAT. SIDO & TAI JASON - SURE SHOT (OFFICIAL HD VERSION AGGRO BERLIN)
4.88357591629,WMNlXHe0R5Y,https://www.youtube.com/watch?v=WMNlXHe0R5Y,SINAN49 - CASH
4.88350582123,0dalvGfd3y0,https://www.youtube.com/watch?v=0dalvGfd3y0,Johnny Rakete - Keine Panik [JUICE Premiere]
4.88347959518,UPOgrtlc_ds,https://www.youtube.com/watch?v=UPOgrtlc_ds,Prinz Pi - Kompass ohne Norden (offizielles Video)
4.88347482681,6IFv8JDeUYI,https://www.youtube.com/watch?v=6IFv8JDeUYI,Proph feat Fard - Nie wieder (OFFICIAL VIDEOCLIP) // Nie wieder EP
4.88346815109,0nWysyj_Z4Y,https://www.youtube.com/watch?v=0nWysyj_Z4Y,Nimo - FLOUZ KOMMT FLOUZ GEHT (prod. von Jimmy Torrio) [Official 4K Video]
4.88345003128,W6uLxcjd8Io,https://www.youtube.com/watch?v=W6uLxcjd8Io,Ramsi Aliani feat. Manuellsen - Ich danke Dir (NEU)
4.88342857361,1ndbFpnqnI4,https://www.youtube.com/watch?v=1ndbFpnqnI4,Bushido - Schick Mir Einen Engel (HQ+Lyrics)
4.88340473175,WI5sipwzD2Q,https://www.youtube.com/watch?v=WI5sipwzD2Q,Favorite vs. Carolin Kebekus - Das Wiedersehen
4.88332605362,JMzRE7EjTjw,https://www.youtube.com/watch?v=JMzRE7EjTjw,MARVIN GAME - TUNICHSO (prod. by morten) (OFFICIAL VIDEO)
4.88331270218,aTsHFAuMMKQ,https://www.youtube.com/watch?v=aTsHFAuMMKQ,"R.A.M. ALLSTARS: TIERSTAR, BONG TEGGY, SSYNIC, DROB DYNAMIC, GOZPEL, FRESH POLAKKE, BEN SALOMO uvm."
4.88328552246,RDUs9imWFlE,https://www.youtube.com/watch?v=RDUs9imWFlE,CAPITAL BRA - DU SIEHST (RAP AM MITTWOCH.TV PREMIERE)
4.88326835632,o9zm7jc28zM,https://www.youtube.com/watch?v=o9zm7jc28zM,SIDO - RELAX - AGGRO ANSAGE NR. 2X - ALBUM - TRACK 04
4.88314628601,aYaKooZmXgs,https://www.youtube.com/watch?v=aYaKooZmXgs,Jalil - Von der Wiege bis ins Grab (16BARS.TV PREMIERE)
4.88310146332,44I1bwNlHW0,https://www.youtube.com/watch?v=44I1bwNlHW0,DirtyMaulwurf - Sorry (prod. Dieser Morten) | Trap braucht kein Abitur EP
4.88302087784,-R4-tTOa3CA,https://www.youtube.com/watch?v=-R4-tTOa3CA,Danju - California (Official Version)
4.88295269012,dFOgYsF-wCA,https://www.youtube.com/watch?v=dFOgYsF-wCA,"Super Shrdd Bros (feat. Karl Ess, Inscope21, Tim Gabel, Mischa Janiec, ilovecookiiezz)"
4.88292694092,tAqnVrycujg,https://www.youtube.com/watch?v=tAqnVrycujg,04. Olexesh - Authentic Athletic - 385i prod. by Figub Brazlevič
4.88285970688,DQcqAK1XECk,https://www.youtube.com/watch?v=DQcqAK1XECk,"Die Beginner   St  Pauli Beginner Remix ft  Gzuz, Telly Tellz & Symbiz"
4.88285064697,bURx59mAiQw,https://www.youtube.com/watch?v=bURx59mAiQw,"Kool Savas ""Und dann kam Essah"" (Official HD Video) 2012"
4.88280916214,i3WYRctCHgw,https://www.youtube.com/watch?v=i3WYRctCHgw,Witten Untouchable feat. Mistah Nice - Was ich nicht mag // JUICE Premiere
4.88278722763,60qPFO71cKs,https://www.youtube.com/watch?v=60qPFO71cKs,Marteria - Das Geld muss weg (Official Video)
4.8826842308,-86Z9tV_FWs,https://www.youtube.com/watch?v=-86Z9tV_FWs,Bushido - Theorie & Praxis feat. Joka
4.88256883621,e4JLSQ5NZkU,https://www.youtube.com/watch?v=e4JLSQ5NZkU,Baba Saad - Pate 2 - Xmassaka - Album - Track 01
4.88255596161,K2tO2uqJ90o,https://www.youtube.com/watch?v=K2tO2uqJ90o,Beppo S. & Peter B. -  Authentisch
4.88252162933,f9CUsYKfwUk,https://www.youtube.com/watch?v=f9CUsYKfwUk,Bushido - Badewiese (HQ)
4.88247203827,ZsTLrsUB8vs,https://www.youtube.com/watch?v=ZsTLrsUB8vs,Harris - Tag & Nacht / Du Tust Doch Nur So
4.88239336014,kRxDuRLC8d4,https://www.youtube.com/watch?v=kRxDuRLC8d4,Die Orsons - Kim Kwang Seok (Official Video)
4.88238430023,GjXuYnkJ7bI,https://www.youtube.com/watch?v=GjXuYnkJ7bI,genetikk - Inkubation (Official HD Video)
4.88235282898,8BGm5by6xHM,https://www.youtube.com/watch?v=8BGm5by6xHM,Charlie Puth - We Don't Talk Anymore ft. Selena Gomez (Lash Remix) (Official Video)
4.88226175308,uS3IeYJ465Y,https://www.youtube.com/watch?v=uS3IeYJ465Y,Kollegah - Toni
4.88216733932,oTOAjeJIJHU,https://www.youtube.com/watch?v=oTOAjeJIJHU,PA Sports ft. Raf Camora - Ein neuer Tag (prod. by Gjana Khan) AUDIO
4.88213634491,fwuTad2BD3Q,https://www.youtube.com/watch?v=fwuTad2BD3Q,Kitty Kat ft. Amun - Kinder dieser Welt ♥
4.88210535049,UPAXHMPPULQ,https://www.youtube.com/watch?v=UPAXHMPPULQ,Reece - Gib ma die Flasche her (feat. Akkord)
4.88208723068,O0bFR-3Q3wk,https://www.youtube.com/watch?v=O0bFR-3Q3wk,FARD & SNAGA - ASTAGHFIRULLAH // (TALION 2 : LA RABIA) prod by Sadikbeatz
4.88202762604,bmYMK0C9pkc,https://www.youtube.com/watch?v=bmYMK0C9pkc,Sadi Gent - Bis Dato (Intro) (16BARS.TV PREMIERE)
4.88192939758,gcjOn-W_59M,https://www.youtube.com/watch?v=gcjOn-W_59M,Fler - F*ck Freunde ( UNVERÖFFENTLICHT)
4.88191890717,moptlNxN1rQ,https://www.youtube.com/watch?v=moptlNxN1rQ,Shindy feat. Julian Williams - Lieblingslied (NWA)
4.88191890717,pfIGoY3ZncA,https://www.youtube.com/watch?v=pfIGoY3ZncA,Chakuza - Hat sich das gelohnt
4.88182640076,qOlD64XMu9A,https://www.youtube.com/watch?v=qOlD64XMu9A,Bass Sultan Hengzt feat. Sido - Nicht mit mir
4.88182449341,N6cus5Jk85A,https://www.youtube.com/watch?v=N6cus5Jk85A,Flachwitz Wasserschlacht 3 (feat. Joyce)
4.88181209564,U3yAC_xEKCo,https://www.youtube.com/watch?v=U3yAC_xEKCo,Fatoni - Narkolepsie prod. von Maniac
4.88180971146,06Uip1s22G8,https://www.youtube.com/watch?v=06Uip1s22G8,Bushido - Gestern war Gestern [HQ]
4.88180971146,x46WL_fGOl4,https://www.youtube.com/watch?v=x46WL_fGOl4,"Meijin - ""Einigkeit Recht und Freiheit"" (prod. by Division Beatz)"
4.88173437119,RHaMj3sohSQ,https://www.youtube.com/watch?v=RHaMj3sohSQ,Mourad Kill feat. Atillah78 (Automatikk) & Mo Soul - Mehr als Musik (Pik As Clothing) HD
4.88172054291,iCAdDjgUGBU,https://www.youtube.com/watch?v=iCAdDjgUGBU,Otto Knows feat. Avicii - Back Where I Belong (Lyric Video)
4.88170051575,fhVn3yyCGf8,https://www.youtube.com/watch?v=fhVn3yyCGf8,Elmäx - Jeden Fehler richtig feat. Conny (prod. Peet) #MOT15
4.88169002533,hBiq96vl0gk,https://www.youtube.com/watch?v=hBiq96vl0gk,Krijo Stalka - DOA
4.88167190552,lPxc_x62TGg,https://www.youtube.com/watch?v=lPxc_x62TGg,Haze - Bunker (prod. Dasaeschbeats) - Videopremiere
4.88162755966,damUHbG0K9w,https://www.youtube.com/watch?v=damUHbG0K9w,Spencer & Hill feat. Mimoza - Let Out Da Freak (Official Video HD)
4.88160657883,zkx9VIwEvvM,https://www.youtube.com/watch?v=zkx9VIwEvvM,H1 - TEIL MEINER ERINNERUNG (HIP HOP MUSIKVIDEO) Storytelling Rap Deep Gefühlvolle Musik Nachdenken
4.88160276413,SAb0lX2V3F8,https://www.youtube.com/watch?v=SAb0lX2V3F8,CR7Z - UNITY (prod. NIFI)
4.88158226013,B90TXr-AU0w,https://www.youtube.com/watch?v=B90TXr-AU0w,Kurdo x Majoe ✖️ MIKE TYSON vs. MUHAMMED ALI ✖️  [ offizielles Video ]
4.88157892227,DHYdOGffVek,https://www.youtube.com/watch?v=DHYdOGffVek,Fünf Sterne deluxe - Die Leude
4.88157892227,dmuP4uSGsjQ,https://www.youtube.com/watch?v=dmuP4uSGsjQ,TAKT32 - B.A.U (prod. by Jumpa)
4.88154172897,s3if2vAY98g,https://www.youtube.com/watch?v=s3if2vAY98g,Hanybal - BALLER LOS mit Bonez MC (prod. von Lucry) [Official 4K Video]
4.88148593903,KjNnbKXDn0k,https://www.youtube.com/watch?v=KjNnbKXDn0k,PA Sports - 100 Bars Legacy (prod. by Dennis Kör)
4.88144874573,C2pUzAlocy4,https://www.youtube.com/watch?v=C2pUzAlocy4,M.I.K.I feat. Reece & Sonikk - Ruhrpott (Kurvenmukke 21.10.2016)
4.88142585754,VtYSXC0IA9g,https://www.youtube.com/watch?v=VtYSXC0IA9g,"Kool Savas ""Myspace"" feat. Olli Banjo, MoTrip & Moe Mitchell"
4.88142299652,bY8SlDeuMBc,https://www.youtube.com/watch?v=bY8SlDeuMBc,Dexter - Fahrtwind (mit Jaques Shure) [Official Version]
4.88137626648,4v3yAQMQsU0,https://www.youtube.com/watch?v=4v3yAQMQsU0,Tua und Vasee - Die Stadt (Video)
4.88137149811,YTqb8jlIxkY,https://www.youtube.com/watch?v=YTqb8jlIxkY,Lumaraa - kein Versprechen [HD]
4.88130140305,7EygE5JpLMc,https://www.youtube.com/watch?v=7EygE5JpLMc,"Ufo361 - ""BANGBANG"" (prod. von AT Beatz) [Official HD Video]"
4.88123989105,pe9sGWyK1CE,https://www.youtube.com/watch?v=pe9sGWyK1CE,Eko Fresh feat. Brings - Es brennt
4.88121557236,HCwHGGQBFVk,https://www.youtube.com/watch?v=HCwHGGQBFVk,Nate57 feat. Telly Tellz - Im Rausch (Offizielles Video) prod. by Kassim Beats - RATTOS LOCOS REC
4.8811879158,cuf_9qjE254,https://www.youtube.com/watch?v=cuf_9qjE254,Fard vs Artist - Finale Hagen - 1on1 Freestyle Battle Tour 2
4.88112926483,sEYCfJyPLcc,https://www.youtube.com/watch?v=sEYCfJyPLcc,SPINNING 9 FT. THE JI - SIGHTSEEING (Offizielles Video)
4.88111352921,ytcogKWT_V4,https://www.youtube.com/watch?v=ytcogKWT_V4,Mosh36 - 36 Bars Reloaded (prod. by Ghana Beats)
4.88101196289,vs3XeqcAEHs,https://www.youtube.com/watch?v=vs3XeqcAEHs,NICHT ERSCHRECKEN CHALLENGE ! (feat. Jonas)
4.88087797165,cVIpT2zdnJw,https://www.youtube.com/watch?v=cVIpT2zdnJw,13. Ćelo & Abdi - MWT - KOPF UND KRAGEN feat. Yasmina Yazzkarma
